int;string;money
446995828;abc qwertyqwertyqwerty xxxxxxxxxx;677765063.17
330709584;abc qwertyqwertyqwerty xxxxxxxxxx;236718042.44
-355505177;abc qwertyqwertyqwerty xxxxxxxxxx;777256106.96
273439689;abc qwertyqwertyqwerty xxxxxxxxxx;582233712.12
-387625655;abc qwertyqwertyqwerty xxxxxxxxxx;324794397.48
439247713;abc qwertyqwertyqwerty xxxxxxxxxx;61242621.39
73520545;abc qwertyqwertyqwerty xxxxxxxxxx;562222220.21
293074689;abc qwertyqwertyqwerty xxxxxxxxxx;892077834.26
495815353;abc qwertyqwertyqwerty xxxxxxxxxx;673628294.31
-295699773;abc qwertyqwertyqwerty xxxxxxxxxx;14481444.07
-355843356;abc qwertyqwertyqwerty xxxxxxxxxx;458673186.64
218417711;abc qwertyqwertyqwerty xxxxxxxxxx;294206874.88
115155200;abc qwertyqwertyqwerty xxxxxxxxxx;134710726.03
-227358521;abc qwertyqwertyqwerty xxxxxxxxxx;523290827.89
233031617;abc qwertyqwertyqwerty xxxxxxxxxx;386568670.63
-273066017;abc qwertyqwertyqwerty xxxxxxxxxx;384370320.22
-195014855;abc qwertyqwertyqwerty xxxxxxxxxx;33312173.14
-292374288;abc qwertyqwertyqwerty xxxxxxxxxx;317245207.10
-474656083;abc qwertyqwertyqwerty xxxxxxxxxx;367368322.51
-435441497;abc qwertyqwertyqwerty xxxxxxxxxx;18811350.67
-162669669;abc qwertyqwertyqwerty xxxxxxxxxx;130444536.99
-133463994;abc qwertyqwertyqwerty xxxxxxxxxx;101713651.99
-300970437;abc qwertyqwertyqwerty xxxxxxxxxx;846369813.88
201842975;abc qwertyqwertyqwerty xxxxxxxxxx;778238364.11
25190927;abc qwertyqwertyqwerty xxxxxxxxxx;320245836.14
-426154633;abc qwertyqwertyqwerty xxxxxxxxxx;297183555.82
72181546;abc qwertyqwertyqwerty xxxxxxxxxx;32903203.11
-466021500;abc qwertyqwertyqwerty xxxxxxxxxx;822550459.18
-145271037;abc qwertyqwertyqwerty xxxxxxxxxx;603126171.82
-109075098;abc qwertyqwertyqwerty xxxxxxxxxx;59634550.43
351348179;abc qwertyqwertyqwerty xxxxxxxxxx;772898814.01
465268874;abc qwertyqwertyqwerty xxxxxxxxxx;76376333.19
421326461;abc qwertyqwertyqwerty xxxxxxxxxx;346852076.31
-412310184;abc qwertyqwertyqwerty xxxxxxxxxx;999536706.09
343776484;abc qwertyqwertyqwerty xxxxxxxxxx;811151426.30
-247441631;abc qwertyqwertyqwerty xxxxxxxxxx;957139925.72
-47210587;abc qwertyqwertyqwerty xxxxxxxxxx;132090521.16
90316196;abc qwertyqwertyqwerty xxxxxxxxxx;175406894.54
443647595;abc qwertyqwertyqwerty xxxxxxxxxx;602311986.60
33520011;abc qwertyqwertyqwerty xxxxxxxxxx;577314684.10
320193158;abc qwertyqwertyqwerty xxxxxxxxxx;596223565.56
134535549;abc qwertyqwertyqwerty xxxxxxxxxx;694674624.42
202248096;abc qwertyqwertyqwerty xxxxxxxxxx;921161961.78
-463807919;abc qwertyqwertyqwerty xxxxxxxxxx;243755071.17
-268890768;abc qwertyqwertyqwerty xxxxxxxxxx;130269402.53
73020232;abc qwertyqwertyqwerty xxxxxxxxxx;692467729.08
-477144512;abc qwertyqwertyqwerty xxxxxxxxxx;399698778.11
-192169762;abc qwertyqwertyqwerty xxxxxxxxxx;218708022.65
21189473;abc qwertyqwertyqwerty xxxxxxxxxx;875335970.41
-262357668;abc qwertyqwertyqwerty xxxxxxxxxx;541558606.30
415589769;abc qwertyqwertyqwerty xxxxxxxxxx;456909089.64
431763031;abc qwertyqwertyqwerty xxxxxxxxxx;552453118.75
-117583439;abc qwertyqwertyqwerty xxxxxxxxxx;479472080.58
-468087787;abc qwertyqwertyqwerty xxxxxxxxxx;315803643.60
355320516;abc qwertyqwertyqwerty xxxxxxxxxx;771497904.33
-251071735;abc qwertyqwertyqwerty xxxxxxxxxx;406243913.72
-205649818;abc qwertyqwertyqwerty xxxxxxxxxx;761991271.91
-203429233;abc qwertyqwertyqwerty xxxxxxxxxx;993624660.07
480508510;abc qwertyqwertyqwerty xxxxxxxxxx;660771604.85
300917280;abc qwertyqwertyqwerty xxxxxxxxxx;875781648.03
-361830301;abc qwertyqwertyqwerty xxxxxxxxxx;235764534.58
-490460111;abc qwertyqwertyqwerty xxxxxxxxxx;235009858.53
307587060;abc qwertyqwertyqwerty xxxxxxxxxx;797015273.77
498030196;abc qwertyqwertyqwerty xxxxxxxxxx;203215684.26
-331826850;abc qwertyqwertyqwerty xxxxxxxxxx;359947446.64
46913705;abc qwertyqwertyqwerty xxxxxxxxxx;577507222.48
-1702002;abc qwertyqwertyqwerty xxxxxxxxxx;642977072.42
231250865;abc qwertyqwertyqwerty xxxxxxxxxx;774003707.02
-448323485;abc qwertyqwertyqwerty xxxxxxxxxx;288307895.60
-59838062;abc qwertyqwertyqwerty xxxxxxxxxx;400285242.37
148974383;abc qwertyqwertyqwerty xxxxxxxxxx;862769824.60
-166248896;abc qwertyqwertyqwerty xxxxxxxxxx;351501463.15
-177924606;abc qwertyqwertyqwerty xxxxxxxxxx;455175461.28
-112162348;abc qwertyqwertyqwerty xxxxxxxxxx;524478070.83
-474786272;abc qwertyqwertyqwerty xxxxxxxxxx;162335305.74
-226841762;abc qwertyqwertyqwerty xxxxxxxxxx;632929376.74
-321574165;abc qwertyqwertyqwerty xxxxxxxxxx;403121915.26
-160313139;abc qwertyqwertyqwerty xxxxxxxxxx;362744573.59
431697567;abc qwertyqwertyqwerty xxxxxxxxxx;311575026.65
265417756;abc qwertyqwertyqwerty xxxxxxxxxx;650417603.17
324940555;abc qwertyqwertyqwerty xxxxxxxxxx;9974765.60
211949299;abc qwertyqwertyqwerty xxxxxxxxxx;721444864.32
367416982;abc qwertyqwertyqwerty xxxxxxxxxx;441767068.37
-25400274;abc qwertyqwertyqwerty xxxxxxxxxx;93800782.24
156882752;abc qwertyqwertyqwerty xxxxxxxxxx;265805188.42
-347323919;abc qwertyqwertyqwerty xxxxxxxxxx;18172422.76
242170929;abc qwertyqwertyqwerty xxxxxxxxxx;294234340.41
239414594;abc qwertyqwertyqwerty xxxxxxxxxx;860452216.97
-295609350;abc qwertyqwertyqwerty xxxxxxxxxx;352440676.09
-230350756;abc qwertyqwertyqwerty xxxxxxxxxx;717530982.88
26165815;abc qwertyqwertyqwerty xxxxxxxxxx;249445059.33
196918295;abc qwertyqwertyqwerty xxxxxxxxxx;955009722.65
-70566352;abc qwertyqwertyqwerty xxxxxxxxxx;331298575.79
-41685724;abc qwertyqwertyqwerty xxxxxxxxxx;352953409.45
-323798925;abc qwertyqwertyqwerty xxxxxxxxxx;258370904.78
-218559611;abc qwertyqwertyqwerty xxxxxxxxxx;531575331.03
-347217704;abc qwertyqwertyqwerty xxxxxxxxxx;668600703.50
239539904;abc qwertyqwertyqwerty xxxxxxxxxx;207834312.43
-430265770;abc qwertyqwertyqwerty xxxxxxxxxx;541816580.87
-14876972;abc qwertyqwertyqwerty xxxxxxxxxx;137731135.07
-288719553;abc qwertyqwertyqwerty xxxxxxxxxx;104071639.63
-438006577;abc qwertyqwertyqwerty xxxxxxxxxx;399510383.57
-142105420;abc qwertyqwertyqwerty xxxxxxxxxx;837878614.27
197638455;abc qwertyqwertyqwerty xxxxxxxxxx;676033657.68
78942924;abc qwertyqwertyqwerty xxxxxxxxxx;817618104.62
302176517;abc qwertyqwertyqwerty xxxxxxxxxx;885929822.28
23014828;abc qwertyqwertyqwerty xxxxxxxxxx;718967070.07
-379464372;abc qwertyqwertyqwerty xxxxxxxxxx;806719484.42
294094404;abc qwertyqwertyqwerty xxxxxxxxxx;996396786.64
86258999;abc qwertyqwertyqwerty xxxxxxxxxx;954586601.74
224364963;abc qwertyqwertyqwerty xxxxxxxxxx;821057517.81
-271053870;abc qwertyqwertyqwerty xxxxxxxxxx;295800827.81
-157163849;abc qwertyqwertyqwerty xxxxxxxxxx;719998422.20
14001712;abc qwertyqwertyqwerty xxxxxxxxxx;802098178.01
-260007229;abc qwertyqwertyqwerty xxxxxxxxxx;51715965.25
-36691175;abc qwertyqwertyqwerty xxxxxxxxxx;812076479.32
336179348;abc qwertyqwertyqwerty xxxxxxxxxx;699342497.78
312516966;abc qwertyqwertyqwerty xxxxxxxxxx;360524319.12
-166386029;abc qwertyqwertyqwerty xxxxxxxxxx;818045587.71
-181090053;abc qwertyqwertyqwerty xxxxxxxxxx;681132854.08
-328325151;abc qwertyqwertyqwerty xxxxxxxxxx;815865771.79
-445408044;abc qwertyqwertyqwerty xxxxxxxxxx;282457289.77
13841758;abc qwertyqwertyqwerty xxxxxxxxxx;19530938.75
272229354;abc qwertyqwertyqwerty xxxxxxxxxx;160665044.56
-198452517;abc qwertyqwertyqwerty xxxxxxxxxx;353470096.73
-278683266;abc qwertyqwertyqwerty xxxxxxxxxx;982117111.67
482477839;abc qwertyqwertyqwerty xxxxxxxxxx;745997185.21
-363515889;abc qwertyqwertyqwerty xxxxxxxxxx;445875186.09
-468959625;abc qwertyqwertyqwerty xxxxxxxxxx;347456815.89
337891146;abc qwertyqwertyqwerty xxxxxxxxxx;928179964.87
-476683364;abc qwertyqwertyqwerty xxxxxxxxxx;166752361.54
-91635236;abc qwertyqwertyqwerty xxxxxxxxxx;860955285.32
303475736;abc qwertyqwertyqwerty xxxxxxxxxx;675127633.75
370020190;abc qwertyqwertyqwerty xxxxxxxxxx;28712178.86
84988948;abc qwertyqwertyqwerty xxxxxxxxxx;830069386.64
498138157;abc qwertyqwertyqwerty xxxxxxxxxx;499813536.39
-127117282;abc qwertyqwertyqwerty xxxxxxxxxx;187680753.22
66065975;abc qwertyqwertyqwerty xxxxxxxxxx;938185229.68
-91031277;abc qwertyqwertyqwerty xxxxxxxxxx;55239159.75
105440621;abc qwertyqwertyqwerty xxxxxxxxxx;295733857.34
-219233922;abc qwertyqwertyqwerty xxxxxxxxxx;891094992.82
-205481409;abc qwertyqwertyqwerty xxxxxxxxxx;857156389.39
101134722;abc qwertyqwertyqwerty xxxxxxxxxx;333181404.93
-266121249;abc qwertyqwertyqwerty xxxxxxxxxx;994182091.07
-57466320;abc qwertyqwertyqwerty xxxxxxxxxx;291688628.41
-477867348;abc qwertyqwertyqwerty xxxxxxxxxx;650592071.82
-276227149;abc qwertyqwertyqwerty xxxxxxxxxx;960183084.84
-369915895;abc qwertyqwertyqwerty xxxxxxxxxx;266384529.77
-140472617;abc qwertyqwertyqwerty xxxxxxxxxx;884165047.22
89435050;abc qwertyqwertyqwerty xxxxxxxxxx;390687311.74
390441984;abc qwertyqwertyqwerty xxxxxxxxxx;734182324.66
324317313;abc qwertyqwertyqwerty xxxxxxxxxx;911955588.70
-283597650;abc qwertyqwertyqwerty xxxxxxxxxx;816501864.56
-105717817;abc qwertyqwertyqwerty xxxxxxxxxx;348356307.67
-105712648;abc qwertyqwertyqwerty xxxxxxxxxx;91231444.50
279574214;abc qwertyqwertyqwerty xxxxxxxxxx;755917264.34
-21800723;abc qwertyqwertyqwerty xxxxxxxxxx;512412170.46
-82323886;abc qwertyqwertyqwerty xxxxxxxxxx;805843111.39
-56340965;abc qwertyqwertyqwerty xxxxxxxxxx;799441907.05
-270138149;abc qwertyqwertyqwerty xxxxxxxxxx;546194627.23
-394758389;abc qwertyqwertyqwerty xxxxxxxxxx;486892503.20
-53717928;abc qwertyqwertyqwerty xxxxxxxxxx;425955899.05
-153560058;abc qwertyqwertyqwerty xxxxxxxxxx;785506436.08
65365989;abc qwertyqwertyqwerty xxxxxxxxxx;190916163.41
251644526;abc qwertyqwertyqwerty xxxxxxxxxx;859578992.22
-364868196;abc qwertyqwertyqwerty xxxxxxxxxx;294115816.19
431676222;abc qwertyqwertyqwerty xxxxxxxxxx;64998409.32
-220636293;abc qwertyqwertyqwerty xxxxxxxxxx;703475874.11
-180772554;abc qwertyqwertyqwerty xxxxxxxxxx;707082403.49
427716711;abc qwertyqwertyqwerty xxxxxxxxxx;101603278.51
-204982417;abc qwertyqwertyqwerty xxxxxxxxxx;105915346.73
495133489;abc qwertyqwertyqwerty xxxxxxxxxx;696278213.17
405348365;abc qwertyqwertyqwerty xxxxxxxxxx;434093067.76
244144365;abc qwertyqwertyqwerty xxxxxxxxxx;678272804.40
-153484761;abc qwertyqwertyqwerty xxxxxxxxxx;449325295.73
468699385;abc qwertyqwertyqwerty xxxxxxxxxx;999725923.07
-439392336;abc qwertyqwertyqwerty xxxxxxxxxx;350922267.66
259409517;abc qwertyqwertyqwerty xxxxxxxxxx;375527511.59
107170659;abc qwertyqwertyqwerty xxxxxxxxxx;916520555.97
345565749;abc qwertyqwertyqwerty xxxxxxxxxx;4541456.19
413548099;abc qwertyqwertyqwerty xxxxxxxxxx;279680210.43
-442882914;abc qwertyqwertyqwerty xxxxxxxxxx;429422789.75
-351133398;abc qwertyqwertyqwerty xxxxxxxxxx;876043250.57
-47969403;abc qwertyqwertyqwerty xxxxxxxxxx;769880019.57
-92442562;abc qwertyqwertyqwerty xxxxxxxxxx;635747330.30
338540232;abc qwertyqwertyqwerty xxxxxxxxxx;753936952.78
31161573;abc qwertyqwertyqwerty xxxxxxxxxx;370588920.90
-375998727;abc qwertyqwertyqwerty xxxxxxxxxx;169685634.53
-371951531;abc qwertyqwertyqwerty xxxxxxxxxx;207790498.88
112891437;abc qwertyqwertyqwerty xxxxxxxxxx;290150456.29
229773433;abc qwertyqwertyqwerty xxxxxxxxxx;738604815.80
-181687436;abc qwertyqwertyqwerty xxxxxxxxxx;833963612.57
-1103789;abc qwertyqwertyqwerty xxxxxxxxxx;204465265.51
12299440;abc qwertyqwertyqwerty xxxxxxxxxx;769134281.39
124733069;abc qwertyqwertyqwerty xxxxxxxxxx;71015195.17
-388131065;abc qwertyqwertyqwerty xxxxxxxxxx;640458852.34
-149674039;abc qwertyqwertyqwerty xxxxxxxxxx;49302792.24
-88678687;abc qwertyqwertyqwerty xxxxxxxxxx;238640932.61
-77833653;abc qwertyqwertyqwerty xxxxxxxxxx;625338813.26
-341982635;abc qwertyqwertyqwerty xxxxxxxxxx;883537269.72
-400633710;abc qwertyqwertyqwerty xxxxxxxxxx;262439329.17
146621398;abc qwertyqwertyqwerty xxxxxxxxxx;220328949.34
-436999800;abc qwertyqwertyqwerty xxxxxxxxxx;160551583.85
88580031;abc qwertyqwertyqwerty xxxxxxxxxx;674792965.67
-46136905;abc qwertyqwertyqwerty xxxxxxxxxx;924515977.16
342139642;abc qwertyqwertyqwerty xxxxxxxxxx;84216202.09
129978359;abc qwertyqwertyqwerty xxxxxxxxxx;565156033.86
-457102085;abc qwertyqwertyqwerty xxxxxxxxxx;600875265.96
480638389;abc qwertyqwertyqwerty xxxxxxxxxx;749772359.70
-343150573;abc qwertyqwertyqwerty xxxxxxxxxx;65847617.39
-323273154;abc qwertyqwertyqwerty xxxxxxxxxx;800317306.28
-126605797;abc qwertyqwertyqwerty xxxxxxxxxx;948409970.40
230674575;abc qwertyqwertyqwerty xxxxxxxxxx;624296869.50
183825870;abc qwertyqwertyqwerty xxxxxxxxxx;877309447.61
-219829501;abc qwertyqwertyqwerty xxxxxxxxxx;420456328.67
246327163;abc qwertyqwertyqwerty xxxxxxxxxx;82037980.32
46097916;abc qwertyqwertyqwerty xxxxxxxxxx;485993265.66
224072629;abc qwertyqwertyqwerty xxxxxxxxxx;961626398.07
390221651;abc qwertyqwertyqwerty xxxxxxxxxx;742591992.69
-497361652;abc qwertyqwertyqwerty xxxxxxxxxx;503384105.50
59503619;abc qwertyqwertyqwerty xxxxxxxxxx;650407981.48
-246058672;abc qwertyqwertyqwerty xxxxxxxxxx;129614263.10
282717774;abc qwertyqwertyqwerty xxxxxxxxxx;810269938.66
-407707982;abc qwertyqwertyqwerty xxxxxxxxxx;663795959.41
-13805347;abc qwertyqwertyqwerty xxxxxxxxxx;831806154.96
-183813298;abc qwertyqwertyqwerty xxxxxxxxxx;439603508.92
-444565105;abc qwertyqwertyqwerty xxxxxxxxxx;191621214.10
-131649094;abc qwertyqwertyqwerty xxxxxxxxxx;86948881.42
63491316;abc qwertyqwertyqwerty xxxxxxxxxx;269120476.63
-25954210;abc qwertyqwertyqwerty xxxxxxxxxx;628565916.23
-18745351;abc qwertyqwertyqwerty xxxxxxxxxx;437608656.46
444666269;abc qwertyqwertyqwerty xxxxxxxxxx;211584178.44
443238539;abc qwertyqwertyqwerty xxxxxxxxxx;445485811.23
116330725;abc qwertyqwertyqwerty xxxxxxxxxx;860954901.09
447611908;abc qwertyqwertyqwerty xxxxxxxxxx;929881534.84
343544077;abc qwertyqwertyqwerty xxxxxxxxxx;660652724.05
70507259;abc qwertyqwertyqwerty xxxxxxxxxx;902036898.70
-229054402;abc qwertyqwertyqwerty xxxxxxxxxx;140035774.39
-261863992;abc qwertyqwertyqwerty xxxxxxxxxx;996618839.24
305231146;abc qwertyqwertyqwerty xxxxxxxxxx;558597557.20
-450604029;abc qwertyqwertyqwerty xxxxxxxxxx;860364074.36
-451216262;abc qwertyqwertyqwerty xxxxxxxxxx;212990239.34
432479754;abc qwertyqwertyqwerty xxxxxxxxxx;208998820.30
-94031608;abc qwertyqwertyqwerty xxxxxxxxxx;574991608.50
-117311225;abc qwertyqwertyqwerty xxxxxxxxxx;608763214.62
374999465;abc qwertyqwertyqwerty xxxxxxxxxx;899148641.29
-29691333;abc qwertyqwertyqwerty xxxxxxxxxx;660864277.29
62994758;abc qwertyqwertyqwerty xxxxxxxxxx;927551189.04
127170355;abc qwertyqwertyqwerty xxxxxxxxxx;154078019.79
-453350868;abc qwertyqwertyqwerty xxxxxxxxxx;218642910.84
294062615;abc qwertyqwertyqwerty xxxxxxxxxx;618372350.03
215075626;abc qwertyqwertyqwerty xxxxxxxxxx;508667956.26
336413641;abc qwertyqwertyqwerty xxxxxxxxxx;351557327.27
78582420;abc qwertyqwertyqwerty xxxxxxxxxx;402324186.86
-415006567;abc qwertyqwertyqwerty xxxxxxxxxx;295619656.68
59778194;abc qwertyqwertyqwerty xxxxxxxxxx;326064030.49
-199612295;abc qwertyqwertyqwerty xxxxxxxxxx;839551949.87
409172474;abc qwertyqwertyqwerty xxxxxxxxxx;405831633.30
-422421476;abc qwertyqwertyqwerty xxxxxxxxxx;527939885.21
483246496;abc qwertyqwertyqwerty xxxxxxxxxx;351566777.69
267094321;abc qwertyqwertyqwerty xxxxxxxxxx;403068803.37
-260514898;abc qwertyqwertyqwerty xxxxxxxxxx;14352151.10
-186237283;abc qwertyqwertyqwerty xxxxxxxxxx;564572029.86
200828325;abc qwertyqwertyqwerty xxxxxxxxxx;915539209.41
140049449;abc qwertyqwertyqwerty xxxxxxxxxx;221038936.13
6185679;abc qwertyqwertyqwerty xxxxxxxxxx;956205806.89
-182463005;abc qwertyqwertyqwerty xxxxxxxxxx;195567200.22
-250978088;abc qwertyqwertyqwerty xxxxxxxxxx;309758180.38
-182078491;abc qwertyqwertyqwerty xxxxxxxxxx;238016549.59
-106147143;abc qwertyqwertyqwerty xxxxxxxxxx;729304674.77
189045076;abc qwertyqwertyqwerty xxxxxxxxxx;981889901.55
-372658349;abc qwertyqwertyqwerty xxxxxxxxxx;769826875.54
-236589481;abc qwertyqwertyqwerty xxxxxxxxxx;491119305.44
128731776;abc qwertyqwertyqwerty xxxxxxxxxx;184602855.81
267051722;abc qwertyqwertyqwerty xxxxxxxxxx;608924253.03
-60687243;abc qwertyqwertyqwerty xxxxxxxxxx;464853345.53
468472392;abc qwertyqwertyqwerty xxxxxxxxxx;461517017.13
-53054263;abc qwertyqwertyqwerty xxxxxxxxxx;645698327.52
-443725746;abc qwertyqwertyqwerty xxxxxxxxxx;92277869.65
-290855724;abc qwertyqwertyqwerty xxxxxxxxxx;989394621.41
-200077046;abc qwertyqwertyqwerty xxxxxxxxxx;857269742.89
499570179;abc qwertyqwertyqwerty xxxxxxxxxx;328721047.76
138858241;abc qwertyqwertyqwerty xxxxxxxxxx;598109499.00
66566164;abc qwertyqwertyqwerty xxxxxxxxxx;538737021.15
-355231458;abc qwertyqwertyqwerty xxxxxxxxxx;459572856.73
-387013233;abc qwertyqwertyqwerty xxxxxxxxxx;422569800.49
63534706;abc qwertyqwertyqwerty xxxxxxxxxx;824421569.23
210464825;abc qwertyqwertyqwerty xxxxxxxxxx;652436639.83
-11777172;abc qwertyqwertyqwerty xxxxxxxxxx;414325301.71
16694131;abc qwertyqwertyqwerty xxxxxxxxxx;116464645.93
445135091;abc qwertyqwertyqwerty xxxxxxxxxx;696428223.59
-55064943;abc qwertyqwertyqwerty xxxxxxxxxx;901068553.37
-329063383;abc qwertyqwertyqwerty xxxxxxxxxx;961286181.95
-182825238;abc qwertyqwertyqwerty xxxxxxxxxx;745951644.05
174358152;abc qwertyqwertyqwerty xxxxxxxxxx;990849011.79
412537448;abc qwertyqwertyqwerty xxxxxxxxxx;293278087.14
29889693;abc qwertyqwertyqwerty xxxxxxxxxx;72128356.50
-436499764;abc qwertyqwertyqwerty xxxxxxxxxx;914028460.98
257413788;abc qwertyqwertyqwerty xxxxxxxxxx;654994404.77
195252471;abc qwertyqwertyqwerty xxxxxxxxxx;533998393.94
63220622;abc qwertyqwertyqwerty xxxxxxxxxx;363671301.09
266505676;abc qwertyqwertyqwerty xxxxxxxxxx;769875854.96
-199911299;abc qwertyqwertyqwerty xxxxxxxxxx;199185732.88
-111621880;abc qwertyqwertyqwerty xxxxxxxxxx;683736878.82
369723463;abc qwertyqwertyqwerty xxxxxxxxxx;419345659.54
-437711720;abc qwertyqwertyqwerty xxxxxxxxxx;867453201.18
121691521;abc qwertyqwertyqwerty xxxxxxxxxx;967101127.43
-331131645;abc qwertyqwertyqwerty xxxxxxxxxx;875001684.43
279840118;abc qwertyqwertyqwerty xxxxxxxxxx;994821065.57
-49513327;abc qwertyqwertyqwerty xxxxxxxxxx;250311461.71
81049308;abc qwertyqwertyqwerty xxxxxxxxxx;213595404.88
-3970977;abc qwertyqwertyqwerty xxxxxxxxxx;646765107.93
422053070;abc qwertyqwertyqwerty xxxxxxxxxx;800912507.16
-331624624;abc qwertyqwertyqwerty xxxxxxxxxx;500847998.23
344541824;abc qwertyqwertyqwerty xxxxxxxxxx;313465546.64
224993775;abc qwertyqwertyqwerty xxxxxxxxxx;617224863.49
69039371;abc qwertyqwertyqwerty xxxxxxxxxx;939678431.29
-210741089;abc qwertyqwertyqwerty xxxxxxxxxx;775475724.42
-62207543;abc qwertyqwertyqwerty xxxxxxxxxx;502572013.35
312209796;abc qwertyqwertyqwerty xxxxxxxxxx;132659070.44
-307568889;abc qwertyqwertyqwerty xxxxxxxxxx;840825641.74
123263884;abc qwertyqwertyqwerty xxxxxxxxxx;992082958.30
-409658725;abc qwertyqwertyqwerty xxxxxxxxxx;65335474.54
-155415355;abc qwertyqwertyqwerty xxxxxxxxxx;11448797.10
149731887;abc qwertyqwertyqwerty xxxxxxxxxx;455679450.79
-255216303;abc qwertyqwertyqwerty xxxxxxxxxx;280700156.01
-73150721;abc qwertyqwertyqwerty xxxxxxxxxx;537158306.95
384388211;abc qwertyqwertyqwerty xxxxxxxxxx;791965825.51
55141269;abc qwertyqwertyqwerty xxxxxxxxxx;422633455.23
232487779;abc qwertyqwertyqwerty xxxxxxxxxx;130144178.96
279602253;abc qwertyqwertyqwerty xxxxxxxxxx;975290946.35
415860292;abc qwertyqwertyqwerty xxxxxxxxxx;263194919.85
191200255;abc qwertyqwertyqwerty xxxxxxxxxx;649245279.10
-122821346;abc qwertyqwertyqwerty xxxxxxxxxx;579169745.64
-49153069;abc qwertyqwertyqwerty xxxxxxxxxx;651810050.28
-479460614;abc qwertyqwertyqwerty xxxxxxxxxx;127265772.77
159702557;abc qwertyqwertyqwerty xxxxxxxxxx;501783792.59
485187678;abc qwertyqwertyqwerty xxxxxxxxxx;10828540.67
221706306;abc qwertyqwertyqwerty xxxxxxxxxx;930834830.03
262303119;abc qwertyqwertyqwerty xxxxxxxxxx;277530478.92
-142771906;abc qwertyqwertyqwerty xxxxxxxxxx;781840478.49
131926409;abc qwertyqwertyqwerty xxxxxxxxxx;174883329.20
-256585854;abc qwertyqwertyqwerty xxxxxxxxxx;231511350.91
86796192;abc qwertyqwertyqwerty xxxxxxxxxx;625444073.12
69394091;abc qwertyqwertyqwerty xxxxxxxxxx;388976349.98
-463515527;abc qwertyqwertyqwerty xxxxxxxxxx;123293095.31
-60126527;abc qwertyqwertyqwerty xxxxxxxxxx;164172099.60
471955360;abc qwertyqwertyqwerty xxxxxxxxxx;185094729.90
-68632168;abc qwertyqwertyqwerty xxxxxxxxxx;150103613.17
-489489962;abc qwertyqwertyqwerty xxxxxxxxxx;46994553.04
448161805;abc qwertyqwertyqwerty xxxxxxxxxx;384989479.27
94691393;abc qwertyqwertyqwerty xxxxxxxxxx;137619170.08
163017617;abc qwertyqwertyqwerty xxxxxxxxxx;848984557.68
304965182;abc qwertyqwertyqwerty xxxxxxxxxx;873554812.72
492141608;abc qwertyqwertyqwerty xxxxxxxxxx;667656925.45
-81248819;abc qwertyqwertyqwerty xxxxxxxxxx;52850066.80
42822038;abc qwertyqwertyqwerty xxxxxxxxxx;261297225.74
349339194;abc qwertyqwertyqwerty xxxxxxxxxx;32511678.46
106057825;abc qwertyqwertyqwerty xxxxxxxxxx;268237810.94
75272920;abc qwertyqwertyqwerty xxxxxxxxxx;361878794.90
-278085182;abc qwertyqwertyqwerty xxxxxxxxxx;20067274.63
74883782;abc qwertyqwertyqwerty xxxxxxxxxx;816236793.90
317962424;abc qwertyqwertyqwerty xxxxxxxxxx;798996679.90
411285649;abc qwertyqwertyqwerty xxxxxxxxxx;141094811.76
383716312;abc qwertyqwertyqwerty xxxxxxxxxx;785716984.96
-347732078;abc qwertyqwertyqwerty xxxxxxxxxx;29124621.21
438272136;abc qwertyqwertyqwerty xxxxxxxxxx;576538448.37
370331472;abc qwertyqwertyqwerty xxxxxxxxxx;234793641.49
-487062737;abc qwertyqwertyqwerty xxxxxxxxxx;724566316.55
-4571775;abc qwertyqwertyqwerty xxxxxxxxxx;429486526.29
-260669627;abc qwertyqwertyqwerty xxxxxxxxxx;621944351.03
395420143;abc qwertyqwertyqwerty xxxxxxxxxx;779022981.03
-36998993;abc qwertyqwertyqwerty xxxxxxxxxx;448871412.24
490630340;abc qwertyqwertyqwerty xxxxxxxxxx;253791162.34
-167867717;abc qwertyqwertyqwerty xxxxxxxxxx;484770743.92
-274148224;abc qwertyqwertyqwerty xxxxxxxxxx;520850460.48
-209870140;abc qwertyqwertyqwerty xxxxxxxxxx;496961159.03
-362488554;abc qwertyqwertyqwerty xxxxxxxxxx;420557166.14
199704143;abc qwertyqwertyqwerty xxxxxxxxxx;383205365.11
464276134;abc qwertyqwertyqwerty xxxxxxxxxx;420338767.19
434230962;abc qwertyqwertyqwerty xxxxxxxxxx;583165852.51
67307894;abc qwertyqwertyqwerty xxxxxxxxxx;103793706.31
-318697548;abc qwertyqwertyqwerty xxxxxxxxxx;856272483.30
-329382038;abc qwertyqwertyqwerty xxxxxxxxxx;330224641.22
-236284729;abc qwertyqwertyqwerty xxxxxxxxxx;396562660.07
-430086630;abc qwertyqwertyqwerty xxxxxxxxxx;114662879.79
379248695;abc qwertyqwertyqwerty xxxxxxxxxx;64791867.30
-417862228;abc qwertyqwertyqwerty xxxxxxxxxx;602391940.27
153144891;abc qwertyqwertyqwerty xxxxxxxxxx;871477033.70
303074959;abc qwertyqwertyqwerty xxxxxxxxxx;54294829.04
-140024950;abc qwertyqwertyqwerty xxxxxxxxxx;839895693.19
-58965538;abc qwertyqwertyqwerty xxxxxxxxxx;790990989.44
374369414;abc qwertyqwertyqwerty xxxxxxxxxx;958737376.74
